NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
MSH2	1	MSH2	
SLC66A1	1	SLC66A1	
KDR	1	KDR	
DANCR	1	DANCR	
SAMHD1	1	SAMHD1	
SARNP	1	SARNP	
ZNF320	1	ZNF320	
RPA3	1	RPA3	
TBC1D2	1	TBC1D2	
DHODH	1	DHODH	
GCSH	1	GCSH	
RARS1	1	RARS1	
NUDCD1	1	NUDCD1	
NMNAT3	1	NMNAT3	
CTNS	1	CTNS	
RPL5P4	1	RPL5P4	
POLQ	1	POLQ	
IPO11	1	IPO11	
ALKBH4	1	ALKBH4	
SPATA5	1	SPATA5	
FAM98B	1	FAM98B	
ZNF789	1	ZNF789	
CCDC77	1	CCDC77	
GNG5	1	GNG5	
IRF2BP1	1	IRF2BP1	
C9orf152	1	C9orf152	
CFI	1	CFI	
SCYL2	1	SCYL2	
HDHD2	1	HDHD2	
RELT	1	RELT	
ARMC8	1	ARMC8	
NDUFV1	1	NDUFV1	
SMARCA4	1	SMARCA4	
PILRB	1	PILRB	
MCAM	1	MCAM	
ZNF614	1	ZNF614	
STEAP4	1	STEAP4	
CEP83	1	CEP83	
PGM2	1	PGM2	
LCN2	1	LCN2	
STAM2	1	STAM2	
ARL13B	1	ARL13B	
SLC38A7	1	SLC38A7	
NUP93	1	NUP93	
DEPTOR	1	DEPTOR	
RBM45	1	RBM45	
RUVBL1	1	RUVBL1	
CDC123	1	CDC123	
UBE2N	1	UBE2N	
LINC00574	1	LINC00574	
KRTAP5-AS1	1	KRTAP5-AS1	
TMPO-AS1	1	TMPO-AS1	
GCN1	1	GCN1	
EID3	1	EID3	
NRDE2	1	NRDE2	
SOHLH2	1	SOHLH2	
POC1B	1	POC1B	
TRMU	1	TRMU	
TBC1D14	1	TBC1D14	
STRAP	1	STRAP	
MYOM2	1	MYOM2	
ARHGAP11A	1	ARHGAP11A	
OSGEPL1	1	OSGEPL1	
SFT2D1	1	SFT2D1	
WEE1	1	WEE1	
ENSG00000259953	1	LOC105376220	
PNPT1	1	PNPT1	
AP1M1	1	AP1M1	
MTMR12	1	MTMR12	
GLB1	1	GLB1	
CFL2	1	CFL2	
SHISA8	1	SHISA8	
LAMP2	1	LAMP2	
ZNF3	1	ZNF3	
SELENOP	1	SELENOP	
SLC25A22	1	SLC25A22	
GDAP2	1	GDAP2	
PDHX	1	PDHX	
HTD2	1	HTD2	
PCDHGA6	1	PCDHGA6	
KLRG1	1	KLRG1	
ARHGEF10L	1	ARHGEF10L	
TPD52	1	TPD52	
COPS4	1	COPS4	
BORA	1	BORA	
LINC00506	1	LINC00506	
PMS2P5	1	PMS2P5	
POGLUT2P1	1	POGLUT2P1	
CDKL5	1	CDKL5	
UXS1	1	UXS1	
JPT1	1	JPT1	
DNAJC15	1	DNAJC15	
FASTK	1	FASTK	
CDK11B	1	CDK11B	
ANKRD20A1	1	ANKRD20A1	
MUL1	1	MUL1	
EXOC5	1	EXOC5	
COX6C	1	COX6C	
PRIM1	1	PRIM1	
CENPM	1	CENPM	
TLE1P1	1	TLE1P1	
ANXA3	1	ANXA3	
COX16	1	COX16	
MDM2	1	MDM2	
SEC22C	1	SEC22C	
LDLRAD3	1	LDLRAD3	
URGCP-MRPS24	1	URGCP-MRPS24	
NRGN	1	NRGN	
DTNA	1	DTNA	
CCL24	1	CCL24	
DPP10	1	DPP10	
GNL3LP1	1	GNL3LP1	
E2F2	1	E2F2	
APEX1	1	APEX1	
OXCT1	1	OXCT1	
BBS7	1	BBS7	
CRY1	1	CRY1	
MARCKS	1	MARCKS	
TRIR	1	TRIR	
PEX1	1	PEX1	
RPL6	1	RPL6	
TYMS	1	TYMS	
YARS2	1	YARS2	
SCN5A	1	SCN5A	
MGAM2	1	MGAM2	
CIAPIN1	1	CIAPIN1	
ACTB	1	ACTB	
SVOP	1	SVOP	
SEPTIN8	1	SEPTIN8	
PSRC1	1	PSRC1	
PIP5K1A	1	PIP5K1A	
NUP153-AS1	1	NUP153-AS1	
NOC3L	1	NOC3L	
PCCB	1	PCCB	
MYCBP	1	MYCBP	
DNAJC10	1	DNAJC10	
FHOD3	1	FHOD3	
PGBD5	1	PGBD5	
ALG2	1	ALG2	
SH2D2A	1	SH2D2A	
UBXN8	1	UBXN8	
ARLNC1	1	ARLNC1	
MFAP3	1	MFAP3	
MTMR10	1	MTMR10	
HSPA4L	1	HSPA4L	
NMI	1	NMI	
ZNF343	1	ZNF343	
OSBPL9	1	OSBPL9	
SNX6	1	SNX6	
LINC02384	1	LINC02384	
PSMG4	1	PSMG4	
SNX12	1	SNX12	
ZNF765	1	ZNF765	
LTB4R	1	LTB4R	
ZNF665	1	ZNF665	
METTL17	1	METTL17	
RNF4	1	RNF4	
PTTG1	1	PTTG1	
IQSEC3	1	IQSEC3	
TOMM40L	1	TOMM40L	
FECH	1	FECH	
SERBP1P5	1	SERBP1P5	
TUBBP5	1	TUBBP5	
ACOT13	1	ACOT13	
PYCARD-AS1	1	PYCARD-AS1	
HOXA13	1	HOXA13	
RGPD1	1	RGPD1	
PDCL3P5	1	PDCL3P5	
HVCN1	1	HVCN1	
ACTRT3	1	ACTRT3	
C6orf62	1	C6orf62	
BIN1	1	BIN1	
MPHOSPH9	1	MPHOSPH9	
LYN	1	LYN	
OR51E1	1	OR51E1	
FXYD2	1	FXYD2	
SNRPCP2	1	SNRPCP2	
PRODH2	1	PRODH2	
CDKN2AIP	1	CDKN2AIP	
NDUFA2	1	NDUFA2	
RBM5	1	RBM5	
UBA1	1	UBA1	
ZNF786	1	ZNF786	
PMS2	1	PMS2	
ATP5F1E	1	ATP5F1E	
PHF5A	1	PHF5A	
HJURP	1	HJURP	
RWDD4	1	RWDD4	
LRRC8B	1	LRRC8B	
ASB1	1	ASB1	
ATOH1	1	ATOH1	
RNF14	1	RNF14	
FDXACB1	1	FDXACB1	
ABCC8	1	ABCC8	
RAC3	1	RAC3	
PHF19	1	PHF19	
TRIM37	1	TRIM37	
AIG1	1	AIG1	
SP6	1	SP6	
MEPCE	1	MEPCE	
BNIP1	1	BNIP1	
LAMA2	1	LAMA2	
IGFLR1	1	IGFLR1	
HSP90AB1	1	HSP90AB1	
LINC00652	1	LINC00652	
CLCC1	1	CLCC1	
CPXM2	1	CPXM2	
TAF8	1	TAF8	
CCDC112	1	CCDC112	
COMMD8	1	COMMD8	
SPRYD7	1	SPRYD7	
ZFR	1	ZFR	
SHROOM4	1	SHROOM4	
SUV39H2	1	SUV39H2	
RPL7AP6	1	RPL7AP6	
PRMT9	1	PRMT9	
PPP1R10	1	PPP1R10	
EIF4A1P10	1	EIF4A1P10	
RAB3GAP1	1	RAB3GAP1	
ZNF30	1	ZNF30	
MZT2A	1	MZT2A	
GPR89P	1	GPR89P	
PLK4	1	PLK4	
SNRNP200	1	SNRNP200	
SAP30	1	SAP30	
DSCC1	1	DSCC1	
XRCC6P2	1	XRCC6P2	
SMARCA5	1	SMARCA5	
POLE4	1	POLE4	
WWOX	1	WWOX	
UGT1A7	1	UGT1A7	
SNRPD2	1	SNRPD2	
SH3BGRL2	1	SH3BGRL2	
ALKBH2	1	ALKBH2	
SNX18P13	1	SNX18P13	
ELFN1-AS1	1	ELFN1-AS1	
MSX1	1	MSX1	
CDK2	1	CDK2	
GSS	1	GSS	
CDC25B	1	CDC25B	
NUP210	1	NUP210	
GPN2	1	GPN2	
UCN2	1	UCN2	
IKBKG	1	IKBKG	
GNG10	1	GNG10	
DRG2	1	DRG2	
CC2D1A	1	CC2D1A	
ZNF17	1	ZNF17	
PABIR2	1	PABIR2	
HDHD5	1	HDHD5	
EWSR1	1	EWSR1	
SUMO1P3	1	SUMO1P3	
ZNF644	1	ZNF644	
SUGT1P1	1	SUGT1P1	
RARB	1	RARB	
KCNAB3	1	KCNAB3	
SDF2	1	SDF2	
SHROOM1	1	SHROOM1	
SNRPGP15	1	SNRPGP15	
COL13A1	1	COL13A1	
RAB3IL1	1	RAB3IL1	
ERMARD	1	ERMARD	
CCNB1	1	CCNB1	
EOGT	1	EOGT	
BDH1	1	BDH1	
NT5DC1	1	NT5DC1	
SCGN	1	SCGN	
CBLL1	1	CBLL1	
RNF148	1	RNF148	
MAFG	1	MAFG	
DTD1	1	DTD1	
POLRMTP1	1	POLRMTP1	
ZNF529	1	ZNF529	
CEP135	1	CEP135	
NDUFS2	1	NDUFS2	
STEEP1	1	STEEP1	
ASB16-AS1	1	ASB16-AS1	
INTS13	1	INTS13	
MAOA	1	MAOA	
ST7L	1	ST7L	
PHF2	1	PHF2	
PRELID3B	1	PRELID3B	
PLA2G12B	1	PLA2G12B	
CDKN2AIPNL	1	CDKN2AIPNL	
DDX47	1	DDX47	
IRX6	1	IRX6	
FGA	1	FGA	
RNF6	1	RNF6	
ARL4AP3	1	ARL4AP3	
C15orf48	1	C15orf48	
DCUN1D5	1	DCUN1D5	
ACBD6	1	ACBD6	
ESD	1	ESD	
TAB2	1	TAB2	
AGAP1-IT1	1	AGAP1-IT1	
ZGLP1	1	ZGLP1	
LSM1	1	LSM1	
MISP	1	MISP	
EPC2	1	EPC2	
ODC1	1	ODC1	
ESAM	1	ESAM	
IBTK	1	IBTK	
POM121	1	POM121	
UBOX5	1	UBOX5	
USP40	1	USP40	
NDUFB2-AS1	1	NDUFB2-AS1	
PRPF8	1	PRPF8	
ZC3H10	1	ZC3H10	
FYB2	1	FYB2	
POU3F1	1	POU3F1	
GGT2	1	GGT2	
RANGAP1	1	RANGAP1	
G6PC3	1	G6PC3	
SAMD13	1	SAMD13	
CENPS	1	CENPS	
NFYA	1	NFYA	
ATP5F1A	1	ATP5F1A	
RAD54L	1	RAD54L	
SNORA73A	1	SNORA73A	
ALG14	1	ALG14	
ZNF568	1	ZNF568	
ENSG00000235530	1	LOC107984969	
SPAG5	1	SPAG5	
COMMD5	1	COMMD5	
GTF2F1	1	GTF2F1	
RARRES2	1	RARRES2	
EXOSC6	1	EXOSC6	
UBE2FP1	1	UBE2FP1	
PIN4	1	PIN4	
CLVS1	1	CLVS1	
NINJ1	1	NINJ1	
EIF3I	1	EIF3I	
CLOCK	1	CLOCK	
MT-CO2	1	COX2	
FAM177A1	1	FAM177A1	
ACOX2	1	ACOX2	
FGF9	1	FGF9	
ZNF674-AS1	1	ZNF674-AS1	
GNAI1	1	GNAI1	
SDCBP	1	SDCBP	
ZG16	1	ZG16	
MND1	1	MND1	
TUBE1	1	TUBE1	
C8G	1	C8G	
CGRRF1	1	CGRRF1	
MRPL46	1	MRPL46	
FMNL3	1	FMNL3	
SSRP1	1	SSRP1	
CLDN1	1	CLDN1	
HMGN5	1	HMGN5	
LINC01128	1	LINC01128	
DMAP1	1	DMAP1	
SNHG26	1	SNHG26	
TMPPE	1	TMPPE	
LIMS3	1	LIMS3	
SMIM24	1	SMIM24	
SLC6A16	1	SLC6A16	
NFKB1	1	NFKB1	
IFI6	1	IFI6	
FTL	1	FTL	
SPIN4	1	SPIN4	
KRTAP4-1	1	KRTAP4-1	
PSMD9	1	PSMD9	
NSD1	1	NSD1	
SEC61A2	1	SEC61A2	
NIBAN2	1	NIBAN2	
TXNP4	1	TXNP4	
AUTS2	1	AUTS2	
VPS25	1	VPS25	
RPA4	1	RPA4	
VPS18	1	VPS18	
CDC20	1	CDC20	
PCID2	1	PCID2	
FBXL6	1	FBXL6	
YJU2	1	YJU2	
TNPO3	1	TNPO3	
ZNF566	1	ZNF566	
MRPL45	1	MRPL45	
TCF7	1	TCF7	
COX4I1	1	COX4I1	
TTC21B	1	TTC21B	
ESRRG	1	ESRRG	
DONSON	1	DONSON	
GNPDA2	1	GNPDA2	
KLF16	1	KLF16	
CALM1	1	CALM1	
RNF138	1	RNF138	
CNDP2	1	CNDP2	
PCGF6	1	PCGF6	
ITGA6	1	ITGA6	
KMT5AP3	1	KMT5AP3	
ZNF544	1	ZNF544	
DPP7	1	DPP7	
CCDC167	1	CCDC167	
APC2	1	APC2	
HMGN2P15	1	HMGN2P15	
COX6B1	1	COX6B1	
RBM47	1	RBM47	
MAMSTR	1	MAMSTR	
METTL3	1	METTL3	
EEF1AKMT1	1	EEF1AKMT1	
SNRPGP10	1	SNRPGP10	
KIF15	1	KIF15	
MT-ND3	1	ND3	
PDCD6IP	1	PDCD6IP	
MED1	1	MED1	
NLRP2	1	NLRP2	
TTN	1	TTN	
EMG1	1	EMG1	
ENSG00000254633	1	STRA6LP	
MRPL41	1	MRPL41	
PAPLN	1	PAPLN	
UBE2Z	1	UBE2Z	
ACHE	1	ACHE	
ZNF799	1	ZNF799	
UBE2SP2	1	UBE2SP2	
ZNF418	1	ZNF418	
RBMX	1	RBMX	
NMU	1	NMU	
ZNF678	1	ZNF678	
RTN4RL1	1	RTN4RL1	
ZBTB21	1	ZBTB21	
PTBP2	1	PTBP2	
APOOL	1	APOOL	
USF1	1	USF1	
TMLHE-AS1	1	TMLHE-AS1	
LINC01806	1	LINC01806	
L2HGDH	1	L2HGDH	
AK5	1	AK5	
ZNF721	1	ZNF721	
IPO5	1	IPO5	
KATNBL1	1	KATNBL1	
STK17A	1	STK17A	
ZNF8-ERVK3-1	1	ZNF8-ERVK3-1	
ENSG00000259704	1	LOC105370969	
DEPDC1B	1	DEPDC1B	
ANKRD20A7P	1	ANKRD20A7P	
MKX	1	MKX	
GPC5	1	GPC5	
LCT	1	LCT	
AAR2	1	AAR2	
ESYT1	1	ESYT1	
SNAP47	1	SNAP47	
CCNA2	1	CCNA2	
MAP9	1	MAP9	
YWHAZP10	1	YWHAZP10	
FKBP7	1	FKBP7	
KIAA0753	1	KIAA0753	
CDC73	1	CDC73	
MIR34AHG	1	MIR34AHG	
SLC7A9	1	SLC7A9	
FAM27C	1	FAM27C	
FILIP1L	1	FILIP1L	
HDHD3	1	HDHD3	
HNRNPUP1	1	HNRNPUP1	
ZC3H18	1	ZC3H18	
FAM95C	1	FAM95C	
POLR3GP1	1	POLR3GP1	
AQP7P4	1	AQP7P4	
USP39	1	USP39	
LSM10	1	LSM10	
TRAK2	1	TRAK2	
ZNF823	1	ZNF823	
ISCU	1	ISCU	
RPS26P8	1	RPS26P8	
SNRPD3	1	SNRPD3	
MRPS33	1	MRPS33	
DPM1	1	DPM1	
GPAM	1	GPAM	
CAPN10	1	CAPN10	
LGALS2	1	LGALS2	
RSRC1	1	RSRC1	
CDC42EP1	1	CDC42EP1	
RB1	1	RB1	
USP10	1	USP10	
CBX5	1	CBX5	
OGFOD1	1	OGFOD1	
ZCCHC7	1	ZCCHC7	
SP3	1	SP3	
NUP133	1	NUP133	
HSPA8	1	HSPA8	
SLC26A5	1	SLC26A5	
ABCC10	1	ABCC10	
LHX3	1	LHX3	
CCDC152	1	CCDC152	
ATP6V1C1	1	ATP6V1C1	
BLM	1	BLM	
SUGT1	1	SUGT1	
SLCO5A1	1	SLCO5A1	
USP27X	1	USP27X	
GTPBP6	1	GTPBP6	
SEPTIN11	1	SEPTIN11	
TGFB3	1	TGFB3	
COX14	1	COX14	
TFCP2	1	TFCP2	
WASH3P	1	WASH3P	
MKNK1	1	MKNK1	
CXCL1	1	CXCL1	
LINC01004	1	LINC01004	
RIOX2	1	RIOX2	
PDS5A	1	PDS5A	
UBE2C	1	UBE2C	
ZNF200	1	ZNF200	
SEC13	1	SEC13	
GATAD2A	1	GATAD2A	
PPP4R4	1	PPP4R4	
ZNF480	1	ZNF480	
PEX7	1	PEX7	
ZC3H12C	1	ZC3H12C	
ENSG00000228124	1	LOC101929057	
CDC6	1	CDC6	
TRRAP	1	TRRAP	
CLN6	1	CLN6	
ZNF443	1	ZNF443	
DUT	1	DUT	
CYB561D2	1	CYB561D2	
ALG3	1	ALG3	
HNRNPLP1	1	HNRNPLP1	
NFXL1	1	NFXL1	
GUSBP5	1	GUSBP5	
EIF2S2	1	EIF2S2	
RBP1	1	RBP1	
DLAT	1	DLAT	
EXOSC9	1	EXOSC9	
RAET1L	1	RAET1L	
DOT1L	1	DOT1L	
LCMT2	1	LCMT2	
BRAP	1	BRAP	
C2orf76	1	C2orf76	
WNT8B	1	WNT8B	
PCDH20	1	PCDH20	
NDUFAF2P1	1	NDUFAF2P1	
DARS2	1	DARS2	
RPS26P47	1	RPS26P47	
PLEKHA3	1	PLEKHA3	
PNPO	1	PNPO	
MOXD1	1	MOXD1	
TCF3	1	TCF3	
MGAM	1	MGAM	
RDH12	1	RDH12	
PITPNA	1	PITPNA	
POC1B-GALNT4	1	POC1B-GALNT4	
BCL2	1	BCL2	
TNIP2	1	TNIP2	
TARBP2	1	TARBP2	
TAB3	1	TAB3	
PLAC4	1	PLAC4	
NAMPT	1	NAMPT	
COASY	1	COASY	
ZNF235	1	ZNF235	
DHX34	1	DHX34	
CYP20A1	1	CYP20A1	
CPQ	1	CPQ	
HMGN1P4	1	HMGN1P4	
TWF1	1	TWF1	
GPAA1	1	GPAA1	
MATR3	1	MATR3	
EIF5A2	1	EIF5A2	
PSPC1P1	1	PSPC1P1	
ALG1L	1	ALG1L	
SLC38A3	1	SLC38A3	
NARS1	1	NARS1	
MAP7	1	MAP7	
RNASEH2B	1	RNASEH2B	
ACAT1	1	ACAT1	
AQP7P2	1	AQP7P2	
RPL35P5	1	RPL35P5	
MAPK7	1	MAPK7	
RBM14	1	RBM14	
MIS12	1	MIS12	
LBR	1	LBR	
SNRNP25	1	SNRNP25	
FN3K	1	FN3K	
INTS9	1	INTS9	
CBWD4P	1	CBWD4P	
ZNF816	1	ZNF816	
LRIT3	1	LRIT3	
MAD1L1	1	MAD1L1	
SNX8	1	SNX8	
ZNF852	1	ZNF852	
PI4KAP2	1	PI4KAP2	
PTS	1	PTS	
ABCD3	1	ABCD3	
EIF2B1	1	EIF2B1	
PARP2	1	PARP2	
MTX1P1	1	MTX1P1	
CIT	1	CIT	
BTG2	1	BTG2	
RHBDF2	1	RHBDF2	
PANK4	1	PANK4	
CD101	1	CD101	
MOSPD2	1	MOSPD2	
ZNF92	1	ZNF92	
FAAP24	1	FAAP24	
RAD51AP1	1	RAD51AP1	
RNF133	1	RNF133	
ERCC2	1	ERCC2	
ZNF282	1	ZNF282	
ELK1	1	ELK1	
ABHD16A	1	ABHD16A	
AFG3L1P	1	AFG3L1P	
TMEM64	1	TMEM64	
DZIP1L	1	DZIP1L	
TADA2B	1	TADA2B	
ZNF252P-AS1	1	ZNF252P-AS1	
GATB	1	GATB	
ARMC1	1	ARMC1	
LINC02605	1	LINC02605	
EME1	1	EME1	
BRF1	1	BRF1	
VDAC1P8	1	VDAC1P8	
RPSAP13	1	RPSAP13	
MIPEP	1	MIPEP	
FLVCR1	1	FLVCR1	
PHGR1	1	PHGR1	
CYSTM1	1	CYSTM1	
E2F8	1	E2F8	
FAM86B1	1	FAM86B1	
BTG3	1	BTG3	
SNX10	1	SNX10	
PRR35	1	PRR35	
CCDC28A-AS1	1	CCDC28A-AS1	
DIAPH3	1	DIAPH3	
WDSUB1	1	WDSUB1	
FAM86B2	1	FAM86B2	
SHISA3	1	SHISA3	
SRP9P1	1	SRP9P1	
MOGAT2	1	MOGAT2	
WASH5P	1	WASH5P	
ZFAND2B	1	ZFAND2B	
SCRN3	1	SCRN3	
FOXD4	1	FOXD4	
TPX2	1	TPX2	
ZNF75A	1	ZNF75A	
PSMA5	1	PSMA5	
PPIC	1	PPIC	
IRAG2	1	IRAG2	
LINC00205	1	LINC00205	
SKA3	1	SKA3	
KYNU	1	KYNU	
WIPF3	1	WIPF3	
NEDD9	1	NEDD9	
TMOD1	1	TMOD1	
DDIAS	1	DDIAS	
SUPT20H	1	SUPT20H	
TMEFF1	1	TMEFF1	
RMI2	1	RMI2	
SHB	1	SHB	
C10orf88B	1	C10orf88B	
SLC25A28	1	SLC25A28	
CMTM6	1	CMTM6	
FBF1	1	FBF1	
PIK3C2G	1	PIK3C2G	
MTX1	1	MTX1	
ANKRD13C	1	ANKRD13C	
SUPV3L1	1	SUPV3L1	
MTCH1	1	MTCH1	
TBK1	1	TBK1	
RANP1	1	RANP1	
CCHCR1	1	CCHCR1	
NSUN5	1	NSUN5	
SRGAP3	1	SRGAP3	
MINDY4	1	MINDY4	
CCDC25	1	CCDC25	
LINC01715	1	LINC01715	
MMP24OS	1	MMP24OS	
KBTBD11-AS1	1	KBTBD11-AS1	
MILR1	1	MILR1	
CAMLG	1	CAMLG	
EMILIN1	1	EMILIN1	
CPLANE2	1	CPLANE2	
ZBTB22	1	ZBTB22	
PODN	1	PODN	
MIF-AS1	1	MIF-AS1	
SQOR	1	SQOR	
KRT86	1	KRT86	
EXPH5	1	EXPH5	
ENSG00000274173	1	LOC105372578	
SUPT3H	1	SUPT3H	
NRBF2	1	NRBF2	
ARL4D	1	ARL4D	
VMO1	1	VMO1	
NR2F2-AS1	1	NR2F2-AS1	
GLUD1P3	1	GLUD1P3	
ADRA2B	1	ADRA2B	
ELL	1	ELL	
SDC4	1	SDC4	
JAKMIP3	1	JAKMIP3	
PDPK2P	1	PDPK2P	
ZNF337	1	ZNF337	
IL12RB1	1	IL12RB1	
ABCA5	1	ABCA5	
EEF2	1	EEF2	
BAIAP2-DT	1	BAIAP2-DT	
CABP4	1	CABP4	
NTSR1	1	NTSR1	
ITGB7	1	ITGB7	
CES1	1	CES1	
PYGM	1	PYGM	
TTC7B	1	TTC7B	
RPLP0	1	RPLP0	
SCARF2	1	SCARF2	
RPL36AP43	1	RPL36AP43	
ZFP90	1	ZFP90	
OSBPL2	1	OSBPL2	
RDH14	1	RDH14	
INO80E	1	INO80E	
UBALD1	1	UBALD1	
HOXB9	1	HOXB9	
LURAP1	1	LURAP1	
PURA	1	PURA	
NUDT18	1	NUDT18	
CILP	1	CILP	
MIATNB	1	MIATNB	
ETNK1	1	ETNK1	
NAGLU	1	NAGLU	
ASB3	1	ASB3	
KMT5C	1	KMT5C	
PIP4P2	1	PIP4P2	
ADGRL2	1	ADGRL2	
PCSK4	1	PCSK4	
SLC48A1	1	SLC48A1	
H2BU1	1	H2BU1	
IL6ST	1	IL6ST	
MEI1	1	MEI1	
DGAT2	1	DGAT2	
TMSB10	1	TMSB10	
PEX5L	1	PEX5L	
PDP1	1	PDP1	
PROM2	1	PROM2	
AXIN1	1	AXIN1	
DUOX2	1	DUOX2	
SPINT2	1	SPINT2	
BHLHE40-AS1	1	BHLHE40-AS1	
PCYOX1	1	PCYOX1	
CLEC4F	1	CLEC4F	
STX2	1	STX2	
MPV17L	1	MPV17L	
UBFD1	1	UBFD1	
TMEM232	1	TMEM232	
PRKCE	1	PRKCE	
TBC1D8-AS1	1	TBC1D8-AS1	
LRCH4	1	LRCH4	
ASXL1	1	ASXL1	
PITPNM1	1	PITPNM1	
NEK11	1	NEK11	
ACY3	1	ACY3	
PRKCZ	1	PRKCZ	
FAM227A	1	FAM227A	
NBR2	1	NBR2	
KCTD1	1	KCTD1	
AGA	1	AGA	
RUBCN	1	RUBCN	
NAB1	1	NAB1	
PICART1	1	PICART1	
HS3ST1	1	HS3ST1	
PIGQ	1	PIGQ	
RTL8C	1	RTL8C	
DNAJB2	1	DNAJB2	
FHL3	1	FHL3	
ATAD1	1	ATAD1	
FAM3D-AS1	1	FAM3D-AS1	
NUTM2A-AS1	1	NUTM2A-AS1	
PPT2-EGFL8	1	PPT2-EGFL8	
TBL1X	1	TBL1X	
ARHGEF26-AS1	1	ARHGEF26-AS1	
PIBF1	1	PIBF1	
NPM1P36	1	NPM1P36	
RFX2	1	RFX2	
CNKSR1	1	CNKSR1	
TMEM269	1	TMEM269	
ARHGEF2-AS2	1	ARHGEF2-AS2	
MFN1	1	MFN1	
CD163L1	1	CD163L1	
NUTM2A	1	NUTM2A	
AZGP1P1	1	AZGP1P1	
BEGAIN	1	BEGAIN	
PCBD1	1	PCBD1	
RPL3P7	1	RPL3P7	
TBC1D3B	1	TBC1D3B	
RWDD2A	1	RWDD2A	
PIGBOS1	1	PIGBOS1	
SOBP	1	SOBP	
KIF3C	1	KIF3C	
TOR4A	1	TOR4A	
STAU2	1	STAU2	
DARS1-AS1	1	DARS1-AS1	
SCAMP1	1	SCAMP1	
LINC02300	1	LINC02300	
TMEM107	1	TMEM107	
SLC27A5	1	SLC27A5	
THAP11	1	THAP11	
PNPLA6	1	PNPLA6	
ASPRV1	1	ASPRV1	
HOXB-AS3	1	HOXB-AS3	
DNAAF9	1	DNAAF9	
RPS13P2	1	RPS13P2	
COG3	1	COG3	
KDM5B	1	KDM5B	
SLC49A3	1	SLC49A3	
PRKAA1	1	PRKAA1	
ERV3-1	1	ERV3-1	
C1GALT1	1	C1GALT1	
MFSD4A	1	MFSD4A	
SNUPN	1	SNUPN	
ARHGAP10	1	ARHGAP10	
ZSWIM8-AS1	1	ZSWIM8-AS1	
SYNGR3	1	SYNGR3	
FBXO3	1	FBXO3	
GPC4	1	GPC4	
FAM177B	1	FAM177B	
NIPA1	1	NIPA1	
SCGB2B2	1	SCGB2B2	
ARID4B	1	ARID4B	
MAL2	1	MAL2	
EWSAT1	1	EWSAT1	
ESPNP	1	ESPNP	
GSE1	1	GSE1	
EML6	1	EML6	
ASGR2	1	ASGR2	
VDR	1	VDR	
RAG1	1	RAG1	
IL1A	1	IL1A	
HSD11B1L	1	HSD11B1L	
ENSG00000278390	1	LOC101929140	
HAVCR2	1	HAVCR2	
TSPAN4	1	TSPAN4	
ZNF266	1	ZNF266	
NUMBL	1	NUMBL	
CA3-AS1	1	CA3-AS1	
FADS1	1	FADS1	
LINC00689	1	LINC00689	
TTC39A	1	TTC39A	
CLDND2	1	CLDND2	
ZNF865	1	ZNF865	
HIVEP2	1	HIVEP2	
FTCD	1	FTCD	
RAB31	1	RAB31	
LINC01607	1	LINC01607	
PSD2	1	PSD2	
TBCK	1	TBCK	
SLC7A5P2	1	SLC7A5P2	
C6	1	C6	
SOX13	1	SOX13	
DCHS1	1	DCHS1	
PRMT2	1	PRMT2	
ARHGEF5	1	ARHGEF5	
RABL2B	1	RABL2B	
SOGA1	1	SOGA1	
NPDC1	1	NPDC1	
LINC00638	1	LINC00638	
MTURN	1	MTURN	
ERICH6-AS1	1	ERICH6-AS1	
LINC02449	1	LINC02449	
LINC01001	1	LINC01001	
CFL1P5	1	CFL1P5	
KIFC3	1	KIFC3	
TRIM10	1	TRIM10	
LARP4B	1	LARP4B	
SPOCD1	1	SPOCD1	
TMEM59L	1	TMEM59L	
PRSS27	1	PRSS27	
FLOT2	1	FLOT2	
PSD3	1	PSD3	
IL1RAP	1	IL1RAP	
CFTR	1	CFTR	
SSBP3	1	SSBP3	
SMC1B	1	SMC1B	
LIF	1	LIF	
STARD5	1	STARD5	
SGF29	1	SGF29	
DHPS	1	DHPS	
TRPT1	1	TRPT1	
SAMD4A	1	SAMD4A	
NAGS	1	NAGS	
ENSG00000264269	1	LOC100129878	
KRT10	1	KRT10	
DEDD2	1	DEDD2	
RBBP6	1	RBBP6	
AKR1A1	1	AKR1A1	
PI4KA	1	PI4KA	
LINC01515	1	LINC01515	
ANKRD35	1	ANKRD35	
SLC23A3	1	SLC23A3	
RALGPS2-AS1	1	RALGPS2-AS1	
MAILR	1	MAILR	
MPPE1	1	MPPE1	
PRELID2	1	PRELID2	
FBLN7	1	FBLN7	
ZNF213-AS1	1	ZNF213-AS1	
SSR3	1	SSR3	
ESPNL	1	ESPNL	
LETM2	1	LETM2	
PKP4	1	PKP4	
NUDT22	1	NUDT22	
ARMCX4	1	ARMCX4	
LINC00598	1	LINC00598	
LINC00501	1	LINC00501	
NGEF	1	NGEF	
ZNF740	1	ZNF740	
ZNF513	1	ZNF513	
CHST7	1	CHST7	
ZSWIM5	1	ZSWIM5	
BCAN-AS1	1	BCAN-AS1	
VEGFB	1	VEGFB	
CCDC102B	1	CCDC102B	
LINC02482	1	LINC02482	
NECTIN4	1	NECTIN4	
TPT1P9	1	TPT1P9	
